Date_Time_UTC,0.00001,0.0001,0.001,0.01,0.1,1,10,100,1000,10000,100000,1000000,0.00001_BTC_total,0.0001_BTC_total,0.001_BTC_total,0.01_BTC_total,0.1_BTC_total,1_BTC_total,10_BTC_total,100_BTC_total,1000_BTC_total,10000_BTC_total,100000_BTC_total,1000000_BTC_total,USD_0.00001_BTC,USD_0.0001_BTC,USD_0.001_BTC,USD_0.01_BTC,USD_0.1_BTC,USD_1_BTC,USD_10_BTC,USD_100_BTC,USD_1000_BTC,USD_10000_BTC,USD_100000_BTC,USD_1000000_BTC
2025-09-18 00:01:03 UTC+0000,6992019,12096839,13573896,11605156,7965471,3470235,830086,132973,17323,1983,81,4,40.91,511.10,5091,42917,269152,1068949,2059293,4301703,5001280,4344616,2166503,659581,4768500,59574435,593376711,5002459864,31372895127,124598703942,240035071519,501414617242,582958612022,506416666871,252531644272,76881992958
2025-09-18 12:01:03 UTC+0000,6993884,12097511,13578772,11607386,7963579,3470691,830232,133028,17340,1982,81,4,40.92,511.15,5091,42932,269084,1069101,2059496,4303826,5002905,4341918,2165381,659581,4796192,59907008,596709914,5031716776,31536917427,125299483917,241374563816,504411980358,586344514061,508876324226,253784482562,77303421582
2025-09-19 00:01:03 UTC+0000,6995245,12099869,13577847,11614202,7954597,3467083,829915,133000,17340,1983,81,4,40.93,511.23,5092,42961,268712,1068204,2058937,4303095,5006796,4340997,2165194,659581,4786564,59782701,595497415,5023801951,31422923147,124914819220,240770225493,503199887721,585490017882,507632130731,253195712279,77130775216
2025-09-19 12:01:02 UTC+0000,6996930,12097577,13585722,11605595,7944788,3466912,829897,133069,17333,1982,81,4,40.94,511.00,5096,42873,268488,1068171,2058791,4304702,5006657,4340383,2165067,659581,4765673,59478056,593167438,4990195180,31250534320,124329069473,239631721425,501043082723,582746652066,505196197124,252001659375,76771506519
2025-09-20 00:01:03 UTC+0000,6998345,12103482,13606436,11591429,7943100,3466621,829943,133023,17350,1989,81,4,40.95,511.30,5106,42823,268436,1068087,2058997,4304250,5009622,4338093,2165095,659581,4731381,59071055,589939561,4947416291,31012688395,123397431766,237878490534,497275272476,578767794570,501185214228,250136135150,76202193113
2025-09-20 12:01:02 UTC+0000,7000593,12111780,13620777,11575391,7943528,3467069,829910,133037,17361,1989,81,4,40.97,511.72,5109,42791,268447,1068236,2058828,4304386,5014627,4334036,2164339,659581,4743758,59249633,591549562,4954632865,31082343652,123686360173,238382620673,498385931605,580621560605,501818983384,250599308635,76369971141
2025-09-21 00:01:02 UTC+0000,7002418,12139646,13642886,11573513,7944278,3467211,829899,133047,17363,1987,81,4,40.98,513.09,5114,42788,268473,1068313,2058950,4304870,5017007,4330958,2164551,659581,4742081,59369678,591690511,4951035896,31065215481,123615232251,238242485366,498119297026,580521138774,501138056387,250461564662,76320540590
2025-09-21 12:01:03 UTC+0000,7005627,12142455,13630396,11567356,7944588,3467396,829957,133025,17365,1989,81,4,41.00,513.05,5108,42774,268491,1068414,2059136,4303806,5016592,4332548,2164375,659581,4741370,59326287,590643402,4946132095,31046528226,123544443165,238105007983,497664007578,580085851468,500987556977,250274217738,76269619776
2025-09-22 00:01:04 UTC+0000,7006886,12136962,13626988,11569071,7944861,3467559,829844,133013,17362,1989,81,4,41.01,512.64,5106,42784,268493,1068454,2058700,4302768,5015926,4333887,2165396,659581,4728232,59101899,588697484,4932497878,30954301116,123180958739,237345351930,496061598031,578280803917,499649202815,249646192309,76042383339
2025-09-22 12:01:03 UTC+0000,7008101,12136272,13621469,11568673,7945565,3467466,829920,133031,17357,1989,81,4,41.02,512.63,5102,42787,268520,1068404,2059225,4304634,5015588,4331453,2165995,659581,4623745,57782249,575063572,4822797349,30266722942,120427022488,232109103914,485204220424,565340650126,488227241570,244143870897,74345799687
2025-09-23 00:01:02 UTC+0000,7009004,12136600,13603374,11566664,7945866,3467127,829896,132926,17371,1989,79,4,41.03,512.64,5095,42785,268513,1068253,2059318,4302980,5020444,4345083,2149499,659581,4624264,57781897,574261037,4822466005,30265132261,120407005880,232113805496,485005675458,565873876863,489751217623,242278472637,74343938039
2025-09-23 12:01:03 UTC+0000,7010073,12134550,13591753,11568082,7946795,3467315,829824,132984,17372,1986,79,4,41.03,512.45,5093,42792,268527,1068311,2059213,4303727,5023440,4344591,2146501,659581,4634399,57876385,575245657,4833001961,30327648683,120655756237,232568890639,486065886614,567350702203,490681003009,242427324840,74493513837
2025-09-24 00:01:03 UTC+0000,7010914,12133325,13591481,11566782,7947374,3467477,829768,132923,17396,1983,80,4,41.04,512.45,5093,42789,268545,1068295,2059018,4301459,5031897,4329523,2155805,659581,4600043,57439020,570894196,4796142942,30100596982,119742577569,230790237016,482139977297,564012994438,485285572005,241638834061,73930804023
2025-09-24 12:01:03 UTC+0000,7014170,12135510,13590363,11563543,7946829,3467982,829725,132921,17399,1983,80,4,41.06,512.58,5092,42783,268527,1068434,2058951,4301773,5035118,4325382,2156607,659581,4637048,57892905,575088185,4832101521,30328619509,120673440800,232546731277,485860559959,568687690308,488527120361,243576407889,74495877295
2025-09-25 00:01:03 UTC+0000,7014900,12131211,13581398,11563322,7947267,3468451,829709,132944,17410,1984,79,4,41.06,512.26,5087,42790,268550,1068495,2058802,4302140,5035839,4335513,2145681,659581,4651609,58031939,576287416,4847478966,30422926672,121045304191,233232935490,487371248725,570488906601,491151996831,243075117975,74721136613
2025-09-25 12:01:02 UTC+0000,7017534,12133792,13588164,11565548,7947525,3468503,829733,133034,17414,1985,79,4,41.08,512.41,5089,42795,268559,1068421,2058888,4307897,5032527,4333366,2145564,659581,4579296,57122865,567264740,4770736332,29938676018,119106525155,229522707069,480239967266,561021011291,483079301361,239185359566,73529413518
2025-09-26 00:01:03 UTC+0000,7017399,12135525,13583183,11565460,7944657,3468368,830457,132953,17447,1983,79,4,41.08,512.48,5088,42794,268490,1068506,2060441,4306938,5041293,4323582,2146208,659581,4482447,55923506,555256225,4669783271,29298503708,116598900498,224842100911,469987228526,550122362528,471803400980,234201217053,71975629683
2025-09-26 12:01:03 UTC+0000,7019579,12137091,13595762,11571817,7945439,3468429,830534,132989,17444,1982,79,4,41.09,512.56,5093,42811,268522,1068334,2060803,4308097,5041805,4323686,2144422,659581,4477184,55845808,554956508,4664542747,29256968859,116400867177,224535755585,469390719508,549332133785,471089156274,233646469224,71864940981
2025-09-27 00:01:02 UTC+0000,7020181,12140081,13608044,11578359,7942748,3468270,829627,132820,17461,1984,80,4,41.10,512.71,5098,42825,268462,1068285,2059064,4300644,5043610,4326615,2149174,659581,4505808,56212991,558988404,4695286265,29433890727,117125763671,225753842800,471518421468,552976513250,474365873775,235633387187,72315815617
2025-09-27 12:01:03 UTC+0000,7020804,12140167,13620209,11574429,7942104,3468634,829503,132813,17444,1985,80,4,41.10,512.74,5103,42804,268466,1068413,2058542,4300637,5042033,4328759,2149295,659581,4494627,56070990,558036064,4680892371,29358479828,116837735045,225114653813,470302087749,551378471620,473377327368,235039094928,72129373034
2025-09-28 00:01:03 UTC+0000,7021424,12128669,13628297,11578731,7943485,3468795,829562,132862,17447,1984,80,4,41.11,512.33,5106,42818,268492,1068417,2058535,4301752,5044179,4327736,2147211,659581,4503741,56134444,559475025,4691393190,29417834055,117062941408,225546893538,471328862399,552674160629,474175894750,235262933861,72268120821
2025-09-28 12:01:03 UTC+0000,7022662,12127208,13619298,11580722,7944110,3469013,829495,132849,17450,1982,81,4,41.11,512.27,5104,42824,268518,1068443,2058393,4301402,5044518,4319340,2155951,659581,4496552,56026352,558193617,4683619424,29367651424,116854867903,225124929322,470441251187,551715266752,472403095265,235794780196,72137886064
2025-09-29 00:01:03 UTC+0000,7023472,12109992,13605756,11585972,7945894,3469202,829522,132854,17447,1983,81,4,41.12,511.26,5103,42841,268575,1068486,2058371,4301776,5042965,4321124,2155515,659581,4595883,57144223,570387500,4788437255,30019073633,119426519982,230067712806,480816911845,563660836758,482979454838,240925639667,73722492295
2025-09-29 12:01:02 UTC+0000,7025050,12108663,13611093,11592004,7946557,3469647,829552,132939,17451,1982,80,4,41.13,511.18,5106,42860,268611,1068515,2058495,4303757,5046617,4326306,2144699,659581,4608983,57282746,572168315,4802832489,30100423453,119737443662,230674240851,482277440310,565522042293,484804286817,240334185178,73912395771
2025-09-30 00:01:02 UTC+0000,7025870,12105586,13597116,11578330,7946276,3469395,829594,132872,17432,1982,80,4,41.13,511.04,5099,42819,268603,1068409,2058620,4302722,5047857,4326668,2144393,659581,4698896,58377140,582438393,4891381461,30683372134,122047652982,235162578181,491513287432,576632260803,494248677650,244960680395,75345965588
2025-09-30 12:01:03 UTC+0000,7027217,12106170,13600445,11570383,7944870,3469402,829650,132896,17421,1987,80,4,41.14,511.06,5099,42799,268572,1068416,2058939,4304155,5042023,4330237,2145192,659581,4646814,57720615,575879188,4833775023,30333054393,120669254889,232541064978,486120647121,569457146737,489066414295,242282715916,74494508700
2025-10-01 00:01:03 UTC+0000,7027988,12105963,13602554,11569618,7945076,3469366,829431,132972,17427,1988,80,4,41.15,511.12,5098,42799,268553,1068376,2058055,4305682,5045742,4327820,2143559,659581,4687183,58221213,580750203,4875133348,30590504434,121697091886,234429893869,490453728770,574752882999,492975478552,244169569212,75131864077
2025-10-01 12:01:03 UTC+0000,7029510,12086636,13570705,11574837,7946085,3469618,829388,132993,17411,1989,80,4,41.16,509.91,5088,42816,268597,1068465,2057869,4306938,5042106,4328262,2145788,659581,4792652,59374499,592457901,4985580449,31275786183,124413223869,239620546871,501504692245,587108463028,503987663606,249857893244,76802335064
2025-10-02 00:01:03 UTC+0000,7030410,12077093,13553714,11567521,7945860,3469099,829383,132892,17455,1973,79,4,41.17,509.28,5082,42799,268577,1068249,2057829,4305757,5073240,4314293,2130363,659581,4862202,60153683,600236487,5055227207,31722937640,126176012073,243060036228,508573652457,599224689157,509581831460,251627389573,77906262238
2025-10-02 12:01:03 UTC+0000,7031628,12074504,13538769,11566501,7945873,3469172,829338,132950,17457,1965,79,4,41.17,509.12,5076,42797,268576,1068270,2057692,4308796,5082035,4302660,2130470,659581,4887024,60429737,602433446,5079759509,31878482400,126797474500,244236280974,511429343333,603208386503,510701027050,252874611251,78288472208
2025-10-03 00:01:03 UTC+0000,7032925,12075570,13534035,11568594,7946010,3468575,829164,132913,17471,1963,80,4,41.18,509.16,5074,42802,268576,1067986,2057300,4308348,5084878,4294830,2136821,659581,4961494,61342699,611370060,5156766301,32357896224,128670230777,247862120132,519066877809,612622745101,517438286589,257442757968,79465872691
2025-10-03 12:01:03 UTC+0000,7034361,12075567,13541587,11573172,7945963,3467823,829038,132948,17497,1963,80,4,41.19,509.17,5078,42818,268554,1067824,2057052,4309450,5090406,4288369,2137249,659581,4954336,61240742,610711970,5149946901,32300834629,128434355876,247415328469,518326247776,612257101259,515790667846,257061145933,79332191372
2025-10-04 00:01:02 UTC+0000,7036011,12077319,13555575,11585741,7948503,3467379,828927,132897,17541,1967,79,4,41.20,509.29,5085,42856,268616,1067686,2056661,4308221,5099616,4282504,2135738,659581,5039593,62296948,622057700,5242172341,32857449486,130600659359,251573133111,526986672723,623791018575,523840938575,261245958146,80680711792
2025-10-04 12:01:03 UTC+0000,7037276,12077206,13553221,11575084,7944649,3466251,828782,132882,17536,1970,79,4,41.21,509.25,5083,42819,268486,1067390,2056262,4308533,5097352,4286224,2135027,659581,5031256,62175159,620612538,5227849602,32780002507,130319867039,251053346444,526037730807,622346347828,523314014036,260669889515,80529602056
2025-10-05 00:01:03 UTC+0000,7037873,12080571,13570966,11581985,7945519,3465871,828715,132881,17545,1967,80,4,41.21,509.46,5091,42836,268495,1067252,2055979,4307450,5099958,4276236,2144038,659581,5040474,62309183,622688263,5238986226,32837963044,130529078577,251454132157,526817703631,623744557793,523000185622,262224156667,80669285490
2025-10-05 12:01:04 UTC+0000,7038386,12075993,13571453,11577743,7944043,3465648,828714,132900,17538,1969,80,4,41.22,509.30,5091,42821,268451,1067180,2056059,4308525,5096791,4277640,2145038,659581,5077891,62746021,627196648,5275662199,33073653132,131478434849,253309934644,530817712547,627933317521,527012553509,264272310750,81261496045
2025-10-06 00:01:04 UTC+0000,7038873,12069320,13571611,11574602,7940730,3464771,828572,132902,17545,1967,80,4,41.22,509.13,5090,42815,268363,1066864,2055772,4308761,5097597,4275841,2146736,659581,5090719,62878521,628684440,5287772081,33143321791,131759714944,253891711827,532140104379,629562835691,528074395075,265125936639,81459483260
2025-10-06 12:01:03 UTC+0000,7039755,12071056,13577898,11567691,7937997,3464921,828601,132918,17555,1962,80,4,41.23,509.21,5093,42760,268325,1066836,2055947,4308875,5103095,4272509,2144629,659581,5118665,63223851,632293217,5309155319,33315682472,132459897096,255269457789,534996246158,633607779722,530481002996,266280332043,81894542455
2025-10-07 00:01:03 UTC+0000,7040820,12074608,13581131,11568144,7939097,3464344,828337,132827,17591,1962,80,4,41.23,509.31,5093,42772,268337,1066627,2055316,4305636,5112066,4269115,2143290,659581,5146515,63568950,635660841,5338493342,33492150374,133129653696,256531594471,537402527244,638056029600,532844193123,267512062855,82324751475
2025-10-07 12:01:02 UTC+0000,7044197,12076023,13576194,11564079,7936745,3463340,828086,132832,17570,1966,79,4,41.25,509.30,5089,42760,268258,1066357,2054620,4305666,5107659,4286241,2131830,659581,5130696,63346305,632956372,5318450659,33365546241,132631983171,255550626239,535532388634,635283139602,533116438527,265153843016,82037707955
2025-10-08 00:01:02 UTC+0000,7044420,12076905,13574917,11566706,7936098,3462512,828003,132783,17574,1966,80,4,41.25,509.34,5089,42772,268216,1066057,2054434,4305782,5109987,4276101,2140230,659581,5014115,61910647,618582539,5198950657,32601923676,129580072091,249718122587,523371209994,621123009207,519763463809,260146657142,80172587571
2025-10-08 12:01:03 UTC+0000,7044363,12073879,13574264,11567236,7936457,3462399,828014,132802,17604,1966,80,4,41.25,509.26,5090,42774,268227,1066000,2054397,4305621,5118059,4268750,2139987,659581,5068368,62571376,625343423,5255498450,32956050149,130975637547,252416412684,529016179085,628837502328,524485920926,262932472861,81040331417
2025-10-09 00:01:03 UTC+0000,7044111,12067848,13581445,11574494,7937340,3462079,828014,132853,17599,1967,80,4,41.25,509.03,5094,42797,268253,1065888,2054319,4307574,5116542,4270027,2138646,659581,5089989,62808995,628525999,5280704990,33099347723,131518233663,253479294933,531504991209,631322313854,526872083500,263884237614,81384680588
2025-10-09 12:01:03 UTC+0000,7044984,12065629,13570273,11573330,7936794,3462507,827962,132771,17609,1964,79,4,41.26,508.89,5093,42796,268248,1066000,2054019,4304625,5126420,4273681,2128437,659581,5063502,62451374,625026919,5251889024,32919396830,130819558203,252069341335,528263746500,629114528897,524466349318,261201871077,80943802786
2025-10-10 00:01:03 UTC+0000,7045867,12068666,13570350,11577323,7937666,3462294,827949,132791,17632,1961,79,4,41.27,509.00,5093,42811,268287,1065957,2054043,4305046,5137334,4261967,2128990,659581,5014023,61846257,618813021,5201685878,32598009024,129518548201,249575398788,523082273364,624208932949,517847946532,258681740436,80142016171
2025-10-10 12:01:04 UTC+0000,7047837,12068947,13581050,11582990,7939043,3462547,827956,132780,17636,1962,79,4,41.28,509.05,5097,42828,268330,1066030,2053897,4304605,5135994,4264378,2128590,659581,5017909,61878325,619607255,5206044093,32617298974,129583135027,249665144401,523253882723,624314821291,518364041659,258744556148,80176526776
2025-10-11 00:01:03 UTC+0000,7049314,12071749,13603114,11592167,7941021,3462533,828085,132777,17655,1961,79,4,41.29,509.18,5107,42858,268381,1066097,2054458,4303391,5138268,4262331,2129045,659581,4724599,58262227,584387848,4903966569,30708820225,121985550576,235076382845,492404976526,587933790518,487706847547,243610753681,75470936184
2025-10-11 12:01:04 UTC+0000,7051369,12072881,13610350,11595487,7941466,3462285,828108,132678,17649,1960,80,4,41.31,509.29,5110,42868,268386,1066062,2054401,4300771,5138134,4254309,2140094,659581,4637744,57182853,573782614,4813194813,30134104651,119696278561,230665809818,482885650641,576903822205,477668987236,240287352926,74056993563
2025-10-12 00:01:03 UTC+0000,7053186,12065640,13619763,11607717,7944554,3462704,828058,132700,17636,1963,79,4,41.31,509.04,5116,42907,268473,1066151,2054003,4301642,5132403,4270771,2128888,659581,4582231,56462613,567513558,4759225708,29778912007,118256938294,227828938398,477135980930,569283501801,473711780007,236135203020,73160377861
2025-10-12 12:01:03 UTC+0000,7054980,12065897,13610507,11608781,7945178,3462764,827975,132714,17631,1963,80,4,41.32,509.04,5116,42910,268490,1066152,2054197,4302200,5129880,4262405,2139286,659581,4623826,56957803,572474526,4801266456,30041996193,119294201597,229848876571,481383140919,573994197886,476930380507,239369643393,73802035774
2025-10-13 00:01:03 UTC+0000,7056064,12067386,13622929,11615298,7947298,3463261,828017,132630,17638,1966,79,4,41.33,509.12,5121,42930,268563,1066260,2054335,4300971,5130239,4272880,2129535,659581,4754873,58570688,589144315,4938880151,30896480207,122666716601,236338614400,494800289561,590202429370,491568557733,244989876400,75880731002
2025-10-13 12:01:03 UTC+0000,7057515,12064143,13585590,11605973,7948551,3463657,828138,132633,17631,1967,79,4,41.34,508.90,5110,42908,268604,1066344,2054684,4301430,5127925,4274179,2129857,659581,4726116,58176834,584188493,4905156343,30706329587,121902708753,234888014530,491732323306,586215803636,488616999420,243481694868,75402192001
2025-10-14 00:01:03 UTC+0000,7058724,12063262,13575366,11601849,7950396,3464056,828010,132632,17630,1967,80,4,41.35,508.88,5106,42900,268643,1066430,2054350,4300986,5128209,4265854,2138819,659581,4766714,58663091,588563006,4945476255,30968745858,122936396523,236822365340,495811135269,591172120468,491761133242,246559769680,76035483691
2025-10-14 12:01:03 UTC+0000,7060528,12062775,13579367,11602745,7951916,3464294,828096,132752,17628,1970,80,4,41.36,508.81,5107,42910,268686,1066438,2054620,4302197,5125849,4269402,2136341,659581,4602020,56610242,568195431,4774227123,29894053529,118652066610,228597346207,478663179247,570302809358,475014364294,237689669923,73385085835
2025-10-15 00:01:03 UTC+0000,7064096,12065327,13580737,11606115,7954169,3464355,828225,132649,17640,1966,81,4,41.38,508.93,5107,42926,268751,1066412,2055291,4301730,5133320,4260232,2158108,639536,4688953,57663273,578624234,4863618579,30450310812,120827709602,232870728722,487399082728,581620800296,482697255951,244520216492,72461359940
2025-10-15 12:01:03 UTC+0000,7064967,12066063,13585299,11614110,7955730,3464833,828337,132712,17641,1965,81,4,41.39,508.95,5109,42949,268810,1066567,2055392,4305159,5134466,4261767,2151897,639536,4640463,57058699,572800445,4815116583,30136713371,119574369259,230433040059,482657806093,575632560200,477792980014,241252353442,71699309509
2025-10-16 00:01:03 UTC+0000,7067026,12067335,13587459,11613860,7958059,3465349,828464,132722,17646,1964,82,4,41.41,509.03,5110,42953,268881,1066768,2055625,4304250,5136295,4246891,2165571,639536,4592881,56462240,566811496,4764409215,29824547517,118326968214,228011928415,477431513488,569722726032,471069232999,240207188029,70937927451
2025-10-16 12:01:03 UTC+0000,7068292,12067378,13593441,11614959,7959045,3465274,828628,132758,17639,1969,82,4,41.41,509.04,5113,42959,268912,1066674,2056149,4304688,5131632,4256093,2160353,639536,4603830,56586791,568391517,4775442490,29893177946,118575174722,228568701736,478524046297,570450068211,473122142241,240152307741,71093027387
2025-10-17 00:01:02 UTC+0000,7070893,12069096,13596524,11618629,7961490,3465827,828749,132688,17656,1967,82,4,41.43,509.18,5112,42975,268974,1066901,2056293,4303839,5131934,4254978,2161781,639536,4478873,55040745,552617543,4645517741,29075481570,115329402453,222280203127,465234430587,554749485686,459952650823,233683164292,69132251508
2025-10-17 12:01:02 UTC+0000,7072372,12069576,13594212,11622513,7962559,3465953,828742,132765,17650,1968,82,4,41.45,509.24,5111,42990,268999,1066849,2056156,4304957,5130564,4256805,2160664,639536,4391483,53957559,541559491,4555093798,28502560629,113041118988,217866113509,456144440016,543624158705,451042364664,228939533054,67763913770
2025-10-18 00:01:03 UTC+0000,7071554,12065116,13605715,11626941,7963830,3465341,828370,132731,17696,1963,82,4,41.44,509.13,5117,43003,269027,1066742,2055198,4304654,5138144,4249643,2161792,639536,4418242,54281189,545507382,4584815552,28682489454,113731558103,219116550488,458944195693,547807396390,453079136760,230481207745,68184630842
